Name,Category,Price,Quality
RunnerCompany,Supervivencia,20121,43
RowControl,Rompecabezas,22308,82
GardenLegend,Cooperativo,48245,50
GrandPlague,Multijugador,40176,60
GardenDragon,Estrategia,16731,4
CombatKilling,Acción,38106,27
GrandRow,Supervivencia,50568,16
DeadStrange,Disparos,59033,18
SpaceControl,Casual,40296,42
MeatCompany,RPG,62421,76
ThunderWar,Acción,37470,12
BrutalEvil,Comedia,24138,72
TheftCompany,RPG,15199,43
DyingAge,Terror,38956,61
HonorHeist,Cartas,58571,10
WarriorSniper,Aventura,62843,18
TaleDying,Simulación,37704,52
SpaceStrike,Supervivencia,44721,91
KillingGrand,Simulación,1912,30
RoyaleKnights,Multijugador,42884,69
PlantsDead,Casual,2606,40
GalaxyRunner,Supervivencia,27720,92
MedalTale,Exploración,60723,79
RowBrutal,Cartas,24215,17
ThunderGarden,Comedia,29287,49
CombatBattle,Indie,32560,100
DeadBattle,Cartas,4631,15
MortalWarrior,RPG,35468,20
CounterEmpire,Narración,48154,37
RotKilling,Acción,34031,97
StrikeThunder,Terror,54027,89
ArmaMafia,Cartas,21731,43
LifeTale,Cooperativo,34601,93
WarriorRoyale,Narración,40002,4
BrutalFloor,Mundo Abierto,15028,9
GrandFloor,RPG,22298,41
PlagueAge,RPG,6531,32
BeyondRow,Mundo Abierto,51655,87
StrangeMafia,Plataformas,35473,85
EvilTale,Casual,1824,18
MafiaTheft,Supervivencia,58780,60
AgeStrange,Terror,25082,96
ControlHell,Estrategia,36651,97
RowMafia,Cartas,1534,59
QuestBeyond,Aventura,30548,10
CombatControl,Terror,15278,60
TheftDragon,Casual,53194,94
DyingGrand,Casual,68470,96
KnightsMedal,Indie,11696,34
KillingSniper,Cooperativo,2160,33
SpeedMortal,Casual,11012,20
SaintsWarrior,Multijugador,58881,94
LegendsRunner,Plataformas,63959,15
CombatStrange,Rompecabezas,34993,7
RotSniper,Aventura,22607,59
QuestDark,Comedia,16363,56
CombatEmpire,Acción,3263,19
HellHonor,Casual,62882,50
DarkKilling,Disparos,1716,77
SpaceEmpire,Casual,18245,43
BattleWar,Plataformas,44396,8
DyingDuty,Cooperativo,15636,0
HellHeist,Supervivencia,34575,37
HellThunder,Terror,52212,83
AgeBrutal,Estrategia,4287,47
DarkGarden,RPG,12523,100
HeistStrike,RPG,38401,51
DeadTale,RPG,57777,4
FloorRoyale,Simulación,8759,93
MetroThunder,Comedia,39907,59
CombatSaints,Multijugador,3034,84
RunnerLeft,Indie,44297,42
MafiaRoyale,Estrategia,41605,41
ARKEscape,Narración,25615,60
AgeEscape,Indie,30061,35
SniperBeyond,Narración,10211,38
CounterStrike,Simulación,54749,29
ThunderSpeed,Deportes,41189,37
WarriorDead,Rompecabezas,65513,8
CounterSpace,Multijugador,53182,54
LeftMeat,Mundo Abierto,69133,73
LightBrutal,RPG,56294,49
CounterEvil,Deportes,61344,22
BrutalHell,Mundo Abierto,11333,65
BeyondRot,Aventura,35253,2
LeftLight,Aventura,28473,37
CounterMetro,Terror,57170,76
GrandGarden,Casual,68767,11
TaleControl,Terror,53582,93
HellControl,Terror,59587,0
EmpireCombat,Exploración,62059,82
KillingLegend,Simulación,25768,3
WarKnights,Supervivencia,13640,32
DeadWarrior,Supervivencia,69475,64
ThunderEvil,Simulación,7815,23
EmpireDuty,Casual,68321,92
KillingLight,Terror,39490,90
SpaceHonor,RPG,69567,46
MetroHell,Terror,15580,86
LeftPlague,Deportes,53498,36
EvilHonor,Comedia,26390,35
RowMedal,Simulación,9178,46
LegendHonor,RPG,62992,93
ThunderSpeed,Cooperativo,14779,20
CompanyMafia,RPG,19586,93
AgeDead,Narración,52646,45
SaintsRunner,Supervivencia,24342,11
HonorSpace,Deportes,16377,53
KillingDark,Plataformas,1348,27
KillingLegends,Casual,55712,76
EscapeLegends,Rompecabezas,59380,77
WarriorKilling,Cooperativo,34961,94
MortalThunder,Plataformas,20125,55
WarriorCompany,Narración,69521,1
WarriorDuty,Acción,28654,40
DutyStrange,Cartas,64949,34
ControlDead,Supervivencia,1896,28
RowLight,Acción,33724,84
LeftSaints,Narración,52629,65
SniperLight,Cartas,59302,61
StrikeEscape,Multijugador,53851,26
EvilHonor,Estrategia,48398,3
ThunderDuty,Cartas,54160,99
RowQuest,Terror,19931,69
WarGrand,Cooperativo,2720,33
RoyaleMafia,Multijugador,21723,1
EmpireCompany,RPG,53625,45
WarThunder,Cartas,52466,81
PlagueAge,Simulación,50000,89
DarkLegends,RPG,21491,82
DyingRunner,Multijugador,22844,10
QuestStrange,Casual,10543,46
StrikeRunner,Estrategia,13201,14
SpaceLeft,Exploración,36541,87
BeyondCompany,Rompecabezas,16024,99
ArmaARK,Acción,58678,54
StrangeKilling,Multijugador,56132,75
BattleHonor,Plataformas,68453,24
BattleBattle,Supervivencia,29118,59
HellCombat,Deportes,53107,46
QuestRoyale,Deportes,64806,83
GrandEvil,Casual,68892,13
ControlAge,Terror,1315,51
DyingPlants,Narración,49197,46
CombatTale,Plataformas,59900,79
AgeEscape,Acción,2952,48
DragonStrike,Rompecabezas,31689,0
DarkCounter,Narración,26192,29
HellMafia,Supervivencia,62285,93
BeyondStrike,Exploración,35611,5
GardenEvil,Aventura,53460,44
RoyaleRot,Casual,54117,54
TheftStrange,RPG,9276,70
GrandGarden,Plataformas,61481,37
SpaceLegends,Casual,13596,0
ARKEscape,Comedia,62630,66
MortalRoyale,Casual,2780,33
HeistArma,Multijugador,27773,80
HonorRot,Estrategia,21332,38
MedalRow,Mundo Abierto,48789,53
MedalHeist,Comedia,19236,80
LifeDead,Comedia,24900,98
StrangePlants,Indie,16735,43
HellGarden,Disparos,39237,54
MedalDragon,Indie,44103,21
ARKDragon,Exploración,49433,88
HonorKilling,Casual,28573,67
EscapeLeft,RPG,63288,7
FloorLife,Cooperativo,62675,51
WarriorGrand,Deportes,17279,45
RowAge,Cartas,33082,61
MafiaMafia,Casual,51764,84
TaleDying,Exploración,3586,88
RotRot,Estrategia,17530,8
SpaceCombat,RPG,57735,11
SaintsLife,Comedia,24510,65
LegendsDying,Terror,36010,1
LifeFloor,RPG,18929,83
CombatDark,Cooperativo,49992,35
MetroBrutal,Terror,27150,87
WarriorMetro,RPG,65940,47
TaleGarden,Casual,58338,33
PlagueRot,Rompecabezas,54695,30
RotTale,Casual,65834,82
StrikeLegend,Simulación,66310,80
SniperThunder,Acción,50663,61
CombatDragon,Multijugador,46479,55
WarThunder,Mundo Abierto,58979,79
CombatRow,Mundo Abierto,35529,58
HonorCombat,Indie,57930,82
WarriorRow,Simulación,30451,24
EvilLight,Estrategia,29546,90
TaleRot,Multijugador,11297,80
PlantsHonor,Exploración,23076,6
EmpirePlants,Disparos,45503,18
DragonCombat,Exploración,25450,3
ArmaDark,Cooperativo,21963,26
CounterStrike,Mundo Abierto,3571,40
GardenFloor,Cooperativo,16960,55
SpaceMeat,Acción,30097,9
ControlBattle,Plataformas,23954,21
MafiaCombat,Exploración,27391,93
KnightsQuest,Disparos,28515,21
MortalSpeed,Estrategia,18881,38
QuestDying,Deportes,16673,28
ThunderPlants,Casual,24081,62
MortalGarden,Exploración,6589,75
MetroWarrior,Mundo Abierto,58084,95
SpaceCombat,Casual,9485,75
LegendStrike,Narración,57200,48
GalaxyKilling,Narración,60501,79
GrandTheft,Plataformas,6628,60
BeyondTheft,Aventura,35210,62
DyingLeft,Acción,66118,17
BeyondEmpire,Deportes,67257,92
CounterStrike,Mundo Abierto,8931,14
SaintsCounter,Plataformas,9222,100
DragonSpace,Multijugador,37732,73
FloorDark,RPG,48391,45
MetroWar,Cooperativo,27417,79
GalaxyGarden,Casual,13167,6
MortalFloor,Indie,1934,18
MortalDuty,Exploración,56449,6
MafiaAge,Acción,66129,46
SpeedWarrior,Mundo Abierto,65732,8
HonorLife,Narración,14061,9
SpaceArma,Acción,21993,19
DeadDying,Estrategia,69418,85
ArmaMeat,Terror,42231,3
GalaxyMedal,Comedia,62644,74
CombatMeat,Exploración,1049,39
BeyondArma,Exploración,65825,36
MafiaLegends,RPG,29449,20
BrutalBrutal,Plataformas,65137,28
MeatDragon,Cooperativo,67560,9
KillingEmpire,Narración,58643,46
BeyondTheft,Acción,57141,35
KnightsThunder,Aventura,5749,29
TaleArma,Casual,19245,63
SpeedBrutal,Indie,38210,100
RunnerHeist,Simulación,22668,88
CombatLeft,Casual,40157,2
TheftBeyond,Mundo Abierto,20099,34
SaintsMafia,RPG,7198,36
PlantsStrange,Indie,45811,79
HellStrange,Multijugador,12226,49
CombatDying,Plataformas,22463,98
SpaceCombat,Mundo Abierto,41641,12
DeadAge,Disparos,20299,55
BrutalKilling,Simulación,69776,45
TheftStrike,RPG,15571,28
AgeMeat,Casual,51234,33
BattleRunner,Estrategia,10631,93
MafiaLegend,Disparos,63917,64
LeftControl,RPG,33022,88
LegendDragon,Estrategia,28584,36
SpeedMetro,Indie,66939,3
MedalGrand,Casual,24921,44
FloorControl,Casual,6369,31
ThunderRot,Cooperativo,24169,21
RoyaleEvil,Plataformas,18206,77
MortalSpace,Comedia,38023,28
CombatPlants,Casual,64564,86
DarkPlants,Aventura,44523,23
StrangeTheft,Rompecabezas,24470,20
TheftControl,Comedia,58377,24
StrikeLegends,Casual,56305,50
StrikeMetro,Multijugador,16336,84
HonorCombat,Cooperativo,49245,49
DutyMafia,Casual,31750,52
GalaxySpace,Cooperativo,35575,34
MeatAge,Exploración,46034,46
GrandThunder,Disparos,22349,47
MafiaPlague,Comedia,69110,26
WarriorSpeed,Supervivencia,56220,41
GardenStrike,Indie,63054,73
EscapeHonor,Multijugador,66659,65
BrutalCompany,Estrategia,53699,8
QuestHell,Estrategia,50995,49
SpeedThunder,Comedia,69613,24
LightPlague,RPG,30115,77
PlantsPlague,Simulación,32318,26
LightHonor,Cooperativo,33879,30
HonorSpeed,Estrategia,32411,20
ThunderDark,Narración,69579,56
StrikeHeist,Simulación,16387,58
HonorLegends,Cartas,5050,94
ArmaLeft,Aventura,38363,48
EscapeLeft,RPG,18773,81
FloorGalaxy,Multijugador,51331,22
ControlWarrior,Indie,15852,99
PlantsDragon,Supervivencia,47895,32
GardenMetro,Mundo Abierto,67282,43
AgeKnights,Multijugador,3264,23
LegendMeat,Aventura,8016,97
HonorLife,Exploración,61369,4
MeatFloor,Terror,23032,59
BrutalWar,Simulación,58503,64
BrutalDuty,Narración,63465,21
StrangeBattle,Multijugador,37044,90
LightCombat,Acción,25889,7
TaleLife,Comedia,65396,50
LegendGrand,Rompecabezas,26591,95
ThunderStrange,Aventura,35610,76
SpaceRunner,RPG,59223,42
GrandMeat,Mundo Abierto,42332,38
LightRoyale,Deportes,20766,82
SaintsCounter,Multijugador,41194,31
RotRow,Plataformas,17542,82
DeadAge,Deportes,17443,59
KillingControl,Rompecabezas,14811,67
RowEvil,Exploración,16074,37
CombatTale,Cooperativo,55420,68
RowSpace,Plataformas,61041,1
PlagueBattle,Acción,66072,99
SaintsPlants,Casual,24099,49
ArmaCombat,Estrategia,35274,50
HonorDying,Exploración,55920,69
SniperBattle,Narración,39314,52
ThunderSaints,Acción,35459,59
StrangeEmpire,Narración,52101,84
ArmaSpeed,RPG,13912,84
CombatBattle,Supervivencia,33973,3
StrikeBrutal,Exploración,48569,61
RoyaleThunder,Deportes,54705,75
DragonGrand,Disparos,65056,88
DarkGalaxy,Casual,57651,2
CompanyMetro,Estrategia,5562,12
RunnerMedal,Cartas,40376,97
TaleLeft,Disparos,44284,15
StrikeHonor,Cooperativo,56706,65
SpeedPlants,Casual,55048,72
SniperSniper,Rompecabezas,31096,58
BrutalMeat,Casual,40086,100
ThunderCombat,Aventura,23087,9
SaintsDark,Multijugador,17048,62
CompanyCombat,Exploración,55915,83
AgeStrange,Acción,22947,32
EvilMeat,Cartas,10835,99
ControlGrand,Cartas,5146,37
SpaceRot,Simulación,27611,83
LeftStrike,Narración,66808,37
KillingCompany,Indie,34171,89
RowRow,Rompecabezas,47044,42
BeyondCombat,Supervivencia,23858,82
CompanyHonor,Deportes,52187,3
StrikeWar,Plataformas,38115,32
WarPlague,Acción,20352,23
SaintsHell,Multijugador,63989,21
LegendGalaxy,Narración,69140,30
TheftGrand,Exploración,47889,12
CombatAge,Exploración,29821,12
HeistHonor,Acción,44173,78
BrutalBrutal,Narración,58975,83
RoyaleGrand,Plataformas,64225,83
SniperCombat,RPG,5016,4
EscapeMetro,RPG,36163,56
PlagueLight,Narración,32413,85
ARKMafia,Multijugador,24888,99
QuestFloor,Plataformas,62930,63
MeatCombat,Cartas,38703,42
AgeStrange,Terror,39687,94
ArmaEmpire,RPG,15204,59
EmpireHonor,Cartas,60669,69
GardenQuest,Narración,12049,68
WarriorMortal,Casual,44811,35
CombatDark,Rompecabezas,65873,61
LightGrand,Supervivencia,69928,64
CombatSpeed,Mundo Abierto,23995,7
WarEscape,Deportes,28644,21
TheftLeft,Exploración,11232,6
RowBrutal,Disparos,14223,10
WarHell,Cartas,14456,36
RowLegend,Acción,67715,9
KnightsLeft,Simulación,60859,96
HeistRow,Narración,44770,19
DyingDuty,Cartas,34714,28
WarriorDying,Exploración,47647,95
BrutalLegends,Deportes,34395,40
LightDragon,Narración,13863,8
EvilSpace,Exploración,24419,2
HonorHell,Casual,52226,93
GardenLegends,Mundo Abierto,59049,24
KnightsEvil,RPG,53690,23
DarkCompany,Acción,6118,38
LifeSaints,Narración,14031,42
EmpireDark,Rompecabezas,38314,33
HonorArma,RPG,7986,86
MedalArma,Indie,64798,75
SniperKnights,Terror,36444,92
CompanyControl,Supervivencia,39116,58
HonorMeat,Casual,27087,41
BrutalWarrior,Acción,6555,41
SpaceStrike,Casual,11836,32
SpaceStrange,Casual,56537,53
PlagueHeist,Casual,22364,43
DyingDead,Exploración,27985,1
CombatHonor,Exploración,50029,73
KillingStrike,Supervivencia,60119,4
RowTheft,Disparos,31802,88
QuestQuest,Casual,56530,17
TheftCombat,Indie,19328,95
ArmaRot,Acción,20933,85
DarkRoyale,Casual,31589,6
AgeStrike,Casual,16204,37
KnightsArma,Casual,51867,35
GrandRot,Plataformas,32514,18
LegendHonor,Casual,37207,6
EvilRot,Rompecabezas,37221,95
StrangeCounter,Disparos,63596,26
EmpireStrike,Estrategia,32644,100
MafiaEmpire,Casual,63068,77
HeistStrange,Casual,52875,3
TaleAge,Disparos,44385,25
HeistLife,Plataformas,56153,56
HonorGrand,Mundo Abierto,4632,84
DarkControl,Comedia,47419,16
RoyaleLife,Indie,49884,88
CombatHonor,RPG,44562,53
RowWar,Aventura,39089,55
FloorTale,Simulación,69173,24
StrangeEmpire,Indie,13245,81
RowDuty,Comedia,41706,21
DyingMafia,Simulación,57898,46
StrangeHonor,Multijugador,51410,91
PlantsHonor,Terror,13991,54
PlantsEscape,Plataformas,43008,91
StrikeLegend,Mundo Abierto,34035,43
FloorStrange,Rompecabezas,34560,14
ThunderSaints,Cartas,53631,65
FloorEvil,Supervivencia,68564,47
ARKRow,Cartas,52121,21
FloorBrutal,RPG,45136,100
StrikeBrutal,Rompecabezas,65553,55
ARKHonor,Rompecabezas,60290,30
AgeMedal,Casual,61229,71
StrangeKilling,Disparos,16930,39
AgeBrutal,Multijugador,34756,96
HellPlague,Narración,4539,4
KillingGarden,Indie,13526,85
SniperMafia,Terror,13846,98
ThunderLife,Estrategia,69520,0
MafiaSpace,Supervivencia,24024,82
ControlMeat,Deportes,40724,58
LegendsHonor,Rompecabezas,36863,78
ARKHell,Rompecabezas,7494,34
PlantsDark,Acción,22412,94
RoyaleMetro,Estrategia,17495,61
LightLight,Deportes,39126,61
DarkPlague,Supervivencia,14604,39
ThunderWarrior,Terror,66172,39
DutyWarrior,Simulación,21989,100
EvilStrange,Indie,27010,98
EvilTale,Mundo Abierto,33995,53
DeadLife,Comedia,59845,34
StrangeArma,Cooperativo,6763,85
RowMetro,Deportes,39593,24
ARKHeist,Rompecabezas,39414,65
DarkCombat,Terror,29790,27
WarriorARK,Casual,48803,64
CombatLegend,Supervivencia,54425,55
KillingMeat,Narración,8602,95
BattleThunder,Aventura,26144,7
ArmaGarden,Cartas,27667,39
MetroDead,Indie,35092,41
BeyondControl,Casual,59255,97
DarkLight,Rompecabezas,6668,63
GrandHonor,Cartas,48614,40
DragonAge,Simulación,6954,25
GardenMetro,Indie,33981,28
DutyCounter,Casual,35112,52
LifeDark,Cooperativo,5394,85
LegendGrand,Cartas,64411,86
ARKDark,Plataformas,31491,17
DragonBrutal,Estrategia,52410,83
GalaxyHeist,Casual,47381,26
GrandMetro,Rompecabezas,45488,83
LeftBrutal,Cooperativo,13353,20
BeyondSpace,Cartas,2113,31
DragonKilling,Multijugador,37211,33
StrangeMeat,Disparos,61897,52
FloorSniper,Indie,43065,51
GalaxyHeist,Cartas,5106,22
TheftStrike,Cartas,25124,21
RotMetro,Casual,3185,84
LightMetro,Terror,50085,36
CombatTale,Casual,34978,57
MortalArma,Mundo Abierto,51509,6
EscapeTale,Plataformas,8264,90
EvilStrange,Terror,51555,97
ControlEmpire,Casual,20488,36
LifeCombat,Mundo Abierto,10328,41
GardenKnights,Aventura,60910,19
EscapeMetro,Exploración,32877,41
RoyaleGrand,Multijugador,65647,13
RotSniper,Simulación,6782,43
AgeWar,Simulación,63286,52
GrandRow,Casual,53855,40
StrikeSpeed,Cartas,35239,21
FloorWarrior,Casual,10493,15
RoyaleEvil,Plataformas,20065,50
EvilFloor,Casual,28600,57
SniperWarrior,Casual,47927,91
SaintsBeyond,Narración,3180,2
LegendLight,Estrategia,28864,32
HonorLegend,Multijugador,2682,84
BrutalMafia,Plataformas,17715,79
KillingCompany,Casual,57801,3
WarriorHeist,Estrategia,67774,24
GrandTale,Casual,66224,29
BeyondFloor,Disparos,57255,35
MetroControl,Multijugador,58319,42
KnightsThunder,Comedia,69106,61
DragonLegend,Simulación,45321,90
RotThunder,Exploración,43680,91
HonorGarden,Estrategia,12538,82
LifeAge,Multijugador,69173,100
ControlPlants,Estrategia,2337,79
SpaceBrutal,Disparos,17057,92
PlantsDying,Disparos,35895,87
LegendGrand,Cooperativo,21032,61
LegendDead,Estrategia,69932,68
DutyDying,Estrategia,46850,46
MafiaMedal,RPG,19312,72
CounterGrand,Simulación,6547,7
LifeLife,Comedia,55888,61
StrangeDead,Aventura,57988,74
HellDark,Narración,27269,51
MeatKnights,Rompecabezas,47892,57
GrandEmpire,Exploración,8910,99
WarMeat,Narración,25930,5
WarriorDuty,Indie,31790,54
MeatWarrior,Mundo Abierto,60474,57
RunnerSpeed,Acción,15571,32
QuestPlants,Narración,68894,55
BrutalHonor,Aventura,34300,12
HellControl,Plataformas,46151,14
MetroBeyond,Acción,1954,44
RunnerWarrior,Estrategia,19473,62
SniperGarden,RPG,59793,59
RowSpeed,Simulación,7748,91
SpaceGarden,Plataformas,60855,5
LegendsDark,Indie,33528,86
WarriorGarden,Casual,13967,25
KillingAge,Terror,24917,23
RoyaleDead,Comedia,56647,67
KillingSpeed,Acción,15496,50
QuestHeist,Estrategia,56524,55
KillingWarrior,Cooperativo,17861,80
LifeSpeed,Disparos,35628,98
MedalCompany,Disparos,51655,42
CounterRunner,Comedia,15355,0
CombatStrange,Cooperativo,2476,41
SpeedStrange,Disparos,52898,92
DragonAge,Supervivencia,38685,96
HonorCounter,Casual,34816,39
ARKRunner,Deportes,47819,100
RotPlague,Simulación,23301,30
KillingSpace,Cooperativo,39677,20
RunnerTale,Simulación,26063,8
DutyMortal,Plataformas,23414,33
PlagueBrutal,Mundo Abierto,25678,35
TaleArma,Cooperativo,58294,86
MeatDuty,Supervivencia,43153,65
LifeWarrior,Plataformas,6387,72
EscapeMetro,Aventura,7172,99
EscapeHonor,Supervivencia,26604,61
EmpireGrand,Plataformas,41850,83
CompanyCounter,Multijugador,30585,86
QuestMeat,Estrategia,8485,74
KillingHonor,Cartas,15992,23
GalaxySaints,Supervivencia,12427,92
PlantsEmpire,Supervivencia,22506,1
DutyARK,Disparos,65658,68
ARKStrike,Rompecabezas,49971,50
StrikeCombat,Casual,55580,29
LegendsBeyond,Simulación,16069,95
RoyaleAge,Plataformas,18268,31
StrikeBeyond,Cartas,10844,36
ARKMeat,Plataformas,63857,44
CompanyCombat,Cartas,63873,78
EmpireDragon,Acción,42176,25
MeatGrand,Supervivencia,18533,69
CombatArma,Cooperativo,24688,7
LifePlants,Rompecabezas,16674,37
CompanyDuty,Deportes,43054,3
CombatLeft,Multijugador,52809,91
HellWar,Supervivencia,59347,37
RowMetro,Indie,17518,72
SaintsSniper,Casual,21460,66
MortalWar,Aventura,61391,30
FloorHeist,Multijugador,44922,86
BeyondRot,Mundo Abierto,47874,33
GrandEscape,Narración,21956,93
FloorLeft,Estrategia,45197,55
HeistFloor,Exploración,51887,23
MedalSpeed,Casual,59153,70
BeyondGarden,Narración,56254,1
HellARK,Casual,64871,94
MafiaLife,Deportes,29077,55
MafiaDuty,Mundo Abierto,49886,70
WarRunner,Cartas,55418,23
HonorDying,Rompecabezas,23705,28
MeatTheft,Multijugador,20763,50
SpeedStrike,Casual,47405,49
EscapeCompany,RPG,16765,62
WarriorBeyond,Cooperativo,38818,15
ARKHell,Terror,68001,67
CombatRoyale,Deportes,10676,65
SniperARK,Comedia,40482,84
CombatTale,Deportes,26065,74
TaleLeft,Cartas,67559,74
RunnerMeat,Comedia,62669,16
DutyMeat,Cooperativo,69394,12
ControlAge,Cooperativo,25804,4
SniperPlague,Acción,17115,65
StrikeCombat,Estrategia,41581,61
CounterPlague,Plataformas,40603,32
HellHonor,Indie,16054,8
GardenRot,Comedia,65855,19
PlagueRot,Narración,25021,66
KnightsLight,Aventura,28532,50
GalaxyThunder,Acción,27236,14
ControlCombat,Supervivencia,25187,9
PlantsFloor,Supervivencia,6741,3
SaintsHonor,Rompecabezas,1563,37
BrutalCompany,Cartas,40279,75
EvilHonor,Cooperativo,15939,56
KillingMedal,Plataformas,64955,51
EscapeAge,Simulación,15780,100
LifePlague,Comedia,4773,52
HonorEmpire,Acción,3970,68
DragonRot,RPG,34679,38
HonorSpeed,Comedia,59649,28
SniperHonor,Estrategia,46199,69
HonorStrike,RPG,53949,56
TaleLeft,Terror,43916,89
KillingControl,Acción,13414,65
DeadCombat,Supervivencia,8912,24
RotControl,Casual,23932,28
SpeedKnights,Narración,4943,84
GardenEscape,Terror,27159,34
SniperHeist,Mundo Abierto,54005,81
PlagueStrange,Casual,66484,12
GalaxyGarden,Simulación,60262,58
BrutalCombat,Deportes,22094,67
ControlHonor,Casual,31019,54
ArmaHell,Cartas,60354,34
DutyMortal,Disparos,49418,95
PlantsARK,Aventura,1342,33
DeadDying,Mundo Abierto,34048,1
StrangeCompany,Multijugador,63397,24
SpeedHonor,Plataformas,62557,22
KnightsRow,Disparos,68209,100
DutyHonor,Cartas,24510,50
PlantsWarrior,Indie,1769,29
HellDuty,Narración,20747,56
LegendEscape,Cooperativo,4170,16
GalaxyKnights,Cooperativo,63914,77
WarriorMeat,Aventura,32974,13
ArmaMafia,Aventura,3095,16
MeatWarrior,Multijugador,50632,67
BattleArma,RPG,43506,3
TheftWarrior,Plataformas,17320,65
HonorHonor,Mundo Abierto,10123,50
PlagueArma,Multijugador,61378,41
SpeedFloor,RPG,60240,31
LifeArma,Mundo Abierto,17647,71
ThunderARK,Deportes,21087,55
ArmaThunder,Simulación,24208,100
EmpireCombat,Plataformas,14893,42
HeistCombat,Rompecabezas,22125,92
KillingRot,Mundo Abierto,58018,9
BrutalEvil,Casual,58994,27
LifePlants,Indie,46130,11
HeistRot,Casual,50996,74
GrandRunner,Cooperativo,17147,20
CombatSaints,Multijugador,56513,70
SpeedRow,RPG,52274,42
LegendSaints,Exploración,48322,19
MortalEmpire,Deportes,65958,85
CompanyMetro,Aventura,11081,90
PlantsAge,Multijugador,41934,64
HonorAge,Plataformas,8191,55
StrikeTheft,Acción,49475,9
AgeControl,Terror,24841,33
PlantsCompany,Deportes,57358,47
PlantsBattle,Cartas,24272,22
HellStrike,RPG,60375,79
EmpireDying,Indie,63496,58
HonorPlants,RPG,16303,84
PlagueEscape,Casual,34533,73
DarkMeat,Supervivencia,2046,68
DutyBeyond,Narración,55581,83
CombatPlants,Comedia,50734,78
DeadLight,Rompecabezas,69798,56
